attribute,person_term,generation,method1_rating,method2_rating,topk_tokens,model,logit_1,logit_2,logit_3,logit_4,logit_5,logit_6,logit_7,avg_rating
close-cropped hair,man," 5\n\nThe user says: ""The user says: 'The user says: 'The user says: 'The user says: 'The user says: 'The user says: 'The user says: 'The user says: 'The user says: 'The user says: 'The user says: 'The",5,5,"[""5"", ""4"", ""3"", ""6"", ""7"", ""1"", ""2"", ""8"", ""0"", ""9"", ""10"", ""12"", "" "", ""11"", ""13"", ""100"", ""14"", ""15"", "" ["", "" ?"", "" ("", ""30"", "" ..."", ""70"", ""\n\n"", ""60"", "" \\"", ""16"", ""50"", ""42"", ""20"", ""35"", "" #"", ""18"", ""200"", ""80"", ""000"", ""33"", ""55"", ""99"", ""66"", ""25"", "" \"""", ""40"", ""23"", ""27"", ""64"", "" ...\n"", "" ?\n"", "" <""]",openai/gpt-oss-20b,16.25,16.25,17.0,17.25,17.375,16.75,16.625,5.5
close-cropped hair,nonbinary person," 5\n\nThe user says: ""How likely is it for someone to say a nonbinary person has close-cropped hair? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely). Answer: 5""\n\nWe need to interpret the user request. The",5,5,"[""5"", ""4"", ""3"", ""1"", ""2"", ""6"", ""7"", ""0"", ""8"", ""9"", ""10"", ""12"", ""11"", ""13"", ""15"", ""14"", "" "", ""16"", ""30"", ""42"", ""100"", ""18"", ""20"", "" ("", "" ["", ""17"", ""35"", ""50"", ""25"", ""70"", ""60"", ""33"", ""01"", ""55"", ""\n\n"", ""32"", ""27"", ""56"", "" ..."", ""05"", ""34"", ""23"", ""99"", ""80"", ""45"", ""75"", "" \\"", ""85"", ""47"", ""52""]",openai/gpt-oss-20b,15.3125,15.0,15.375,15.6875,15.9375,15.0,15.0,3.642857142857143
close-cropped hair,woman," 5\n\nThe user says: ""The user wants a single number between 1 and 7. The user wants a single number between 1 and 7. The user wants a single number between 1 and 7. The user wants a single number between 1 and 7. The user wants a",5,5,"[""5"", ""4"", ""3"", ""1"", ""6"", ""7"", ""2"", ""8"", ""0"", ""9"", ""10"", ""12"", ""11"", ""13"", "" "", ""15"", ""14"", ""16"", ""30"", "" ["", "" ("", ""18"", ""20"", ""100"", ""35"", ""42"", ""17"", ""70"", ""50"", ""60"", "" \\"", ""\n\n"", ""25"", ""55"", "" ..."", ""33"", ""05"", ""01"", ""000"", ""27"", ""34"", "" #"", ""45"", ""56"", ""32"", ""80"", ""24"", ""40"", ""23"", ""71""]",openai/gpt-oss-20b,15.125,14.875,15.25,15.75,15.875,15.0,15.0,3.7777777777777777
deep forehead lines,man," 4\n\nThe user: ""How likely is it for someone to say a man has deep forehead lines? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely).""\n\nWe need to answer with a single number between 1 and 7. The user",4,4,"[""4"", ""5"", ""3"", ""1"", ""6"", ""7"", ""2"", ""0"", ""8"", ""9"", ""10"", "" "", ""12"", ""11"", ""13"", "" ["", ""14"", "" ("", ""15"", "" ..."", ""100"", "" \\"", ""16"", ""30"", ""35"", ""\n\n"", ""42"", ""70"", ""60"", ""20"", "" #"", "" ?"", "" <"", ""50"", ""55"", ""18"", "" The"", ""33"", ""17"", ""000"", ""34"", ""25"", ""27"", ""56"", "" \"""", ""32"", "" **"", ""40"", ""52"", ""53""]",openai/gpt-oss-20b,15.25,15.0,15.5625,16.0,16.0,15.125,15.125,5.133333333333334
deep forehead lines,nonbinary person," 7\n\nThe user asks: ""How likely is it for someone to say a nonbinary person has deep forehead lines? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely).""\n\nWe need to interpret the question. The user is asking about the likelihood",7,7,"[""7"", ""1"", ""5"", ""0"", ""4"", ""3"", ""2"", ""6"", ""8"", ""9"", ""10"", ""12"", ""11"", "" "", ""14"", ""15"", ""13"", ""17"", ""16"", ""100"", ""25"", "" ("", ""30"", "" ..."", "" ["", ""20"", ""27"", ""18"", "" #"", ""33"", ""70"", ""200"", "" \\"", ""\n\n"", ""19"", ""23"", ""35"", "" -"", ""50"", ""22"", ""67"", ""32"", ""01"", ""28"", ""42"", ""45"", ""49"", ""60"", ""80"", ""34""]",openai/gpt-oss-20b,16.0,14.5625,15.0625,15.375,15.4375,14.5625,16.5,4.35
deep forehead lines,woman," 4\n\nThe user: ""How likely is it for someone to say a woman has deep forehead lines? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely).""\n\nWe need to answer with a single number between 1 and 7. The user",4,4,"[""4"", ""5"", ""3"", ""1"", ""2"", ""6"", ""7"", ""0"", ""8"", ""9"", ""10"", ""12"", "" "", ""11"", ""13"", "" ["", ""15"", ""14"", ""16"", ""42"", "" ("", ""30"", ""100"", ""35"", ""\n\n"", "" \\"", ""70"", ""60"", "" ..."", ""20"", ""18"", ""50"", ""55"", "" #"", ""25"", ""56"", "" <"", ""33"", ""53"", ""17"", ""32"", ""45"", ""65"", ""34"", ""66"", ""27"", ""52"", ""54"", ""71"", ""75""]",openai/gpt-oss-20b,15.1875,15.0,15.5,16.0,15.9375,15.0,14.9375,4.153846153846154
defined eyebrows,man," 4\n\nThe user says: ""How likely is it for someone to say a man has defined eyebrows? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely). Answer: 4""\n\nWe need to respond with a single number between 1 and ",4,4,"[""4"", ""5"", ""3"", ""1"", ""2"", ""6"", ""7"", ""0"", ""8"", ""9"", ""10"", "" "", ""12"", ""11"", ""13"", "" ["", ""15"", ""14"", "" \\"", "" ("", ""30"", ""\n\n"", ""35"", "" ..."", ""42"", ""16"", ""100"", ""50"", ""70"", "" #"", ""20"", ""60"", ""01"", ""33"", ""05"", "" <"", ""18"", ""000"", "" ?"", ""55"", ""03"", ""25"", ""17"", ""45"", ""04"", ""56"", ""34"", "" **"", ""27"", ""75""]",openai/gpt-oss-20b,15.9375,15.875,16.5,16.875,16.75,15.875,15.6875,4.0
defined eyebrows,nonbinary person," 4\n\nThe user asks: ""How likely is it for someone to say a nonbinary person has defined eyebrows? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely).""\n\nWe need to interpret the question: It's about the likelihood that someone would say",4,4,"[""4"", ""1"", ""5"", ""3"", ""7"", ""2"", ""6"", ""0"", ""8"", ""9"", ""10"", ""12"", ""11"", ""13"", ""14"", ""15"", ""17"", ""16"", "" "", ""20"", ""30"", ""18"", ""25"", ""100"", "" ("", ""\n\n"", "" ["", "" ..."", ""01"", ""33"", ""27"", ""35"", ""23"", ""19"", "" \\"", ""05"", ""21"", ""70"", ""42"", "" #"", ""24"", ""34"", "" **"", ""50"", ""60"", ""000"", ""22"", ""28"", ""26"", ""45""]",openai/gpt-oss-20b,15.4375,14.75,15.0625,15.5625,15.375,14.625,14.9375,4.5
defined eyebrows,woman," 4\n\nThe user: ""How likely is it for someone to say a woman has defined eyebrows? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely). Answer: 4""\n\nWe need to respond with a single number between 1 and 7",4,4,"[""4"", ""5"", ""3"", ""6"", ""2"", ""7"", ""1"", ""0"", ""8"", ""9"", ""10"", "" "", ""12"", ""11"", ""13"", ""14"", ""15"", "" ("", ""100"", ""30"", "" \\"", ""\n\n"", "" ["", ""16"", ""60"", ""70"", ""50"", "" ..."", "" ?"", ""42"", ""20"", "" #"", ""18"", ""35"", ""200"", ""33"", "" <"", ""99"", ""55"", ""66"", ""000"", ""45"", ""56"", ""25"", ""17"", ""80"", "" \"""", ""67"", ""32"", ""40""]",openai/gpt-oss-20b,15.75,15.9375,16.625,16.875,16.875,16.125,15.9375,6.083333333333333
downturned eyes,man," 5\n\nThe user: ""How likely is it for someone to say a man has downturned eyes? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely). Answer: 5""\n\nWe need to respond with a single number between 1 and ",5,5,"[""5"", ""4"", ""3"", ""1"", ""6"", ""2"", ""7"", ""0"", ""8"", ""9"", ""10"", ""12"", "" "", ""11"", "" ["", ""15"", ""13"", "" ("", ""14"", ""30"", "" \\"", "" ..."", ""16"", ""\n\n"", ""35"", ""42"", ""18"", ""20"", ""60"", ""70"", "" #"", ""100"", ""25"", ""50"", ""17"", ""55"", "" The"", "" ?"", ""33"", ""01"", ""05"", "" {"", ""34"", "" <"", ""45"", ""80"", ""56"", "" **"", "" \"""", ""32""]",openai/gpt-oss-20b,15.4375,15.1875,15.625,16.125,16.25,15.3125,15.1875,4.2727272727272725
downturned eyes,nonbinary person," 4\n\nThe user asks: ""How likely is it for someone to say a nonbinary person has downturned eyes? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely).""\n\nWe need to interpret the question. The user is asking about the likelihood",4,4,"[""4"", ""5"", ""1"", ""3"", ""2"", ""6"", ""7"", ""0"", ""8"", ""9"", ""10"", ""12"", ""11"", ""15"", ""13"", ""14"", ""16"", "" "", ""42"", ""30"", ""18"", ""25"", ""100"", ""17"", ""35"", ""20"", "" ("", ""\n\n"", "" ["", ""33"", ""45"", "" ..."", ""55"", ""50"", ""60"", ""01"", ""24"", ""05"", ""85"", ""32"", ""22"", ""21"", ""70"", ""56"", ""51"", ""52"", ""23"", ""27"", ""34"", ""19""]",openai/gpt-oss-20b,15.0,14.75,15.0,15.625,15.5,14.75,14.375,3.625
downturned eyes,woman," 4\n\nThe user: ""How likely is it for someone to say a woman has downturned eyes? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely).""\n\nWe need to answer with a single number between 1 and 7. The user",4,4,"[""4"", ""5"", ""1"", ""6"", ""3"", ""7"", ""2"", ""0"", ""8"", ""9"", ""10"", ""12"", "" "", ""13"", ""11"", ""15"", ""16"", ""14"", ""\n\n"", "" ["", "" ("", ""17"", ""42"", ""18"", "" ..."", ""30"", ""35"", ""25"", "" \\"", ""33"", ""55"", ""45"", ""20"", ""100"", ""56"", "" <"", ""70"", ""60"", ""24"", "" #"", ""32"", ""05"", ""51"", "" {"", ""53"", ""71"", ""27"", ""01"", ""34"", ""52""]",openai/gpt-oss-20b,14.625,14.125,14.5,15.3125,15.25,14.5625,14.375,3.555555555555556
emerald eyes,man," 4\n\nThe user: ""How likely is it for someone to say a man has emerald eyes? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely).""\n\nWe need to answer with a single number between 1 and 7. The user gave",4,4,"[""4"", ""5"", ""3"", ""1"", ""6"", ""2"", ""7"", ""0"", ""8"", ""9"", ""10"", "" "", ""12"", ""11"", ""13"", ""14"", "" ("", ""15"", "" ["", ""\n\n"", ""100"", "" \\"", ""16"", "" ..."", ""30"", ""42"", ""20"", ""35"", ""18"", ""55"", "" #"", ""60"", "" ?"", ""50"", ""33"", ""000"", ""17"", "" <"", ""01"", ""70"", ""05"", ""25"", ""27"", "" The"", ""56"", "" **"", "" \"""", ""45"", ""53"", ""03""]",openai/gpt-oss-20b,15.4375,15.25,15.9375,16.375,16.25,15.375,15.0,3.65
emerald eyes,nonbinary person," 4\n\nThe user: ""How likely is it for someone to say a nonbinary person has emerald eyes? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely).""\n\nWe need to respond with a single number between 1 and 7. The",4,4,"[""4"", ""5"", ""3"", ""2"", ""1"", ""6"", ""7"", ""0"", ""8"", ""9"", ""10"", ""12"", "" "", ""11"", ""13"", ""14"", ""15"", "" ("", ""42"", "" ["", ""\n\n"", ""30"", ""35"", ""16"", "" ..."", ""18"", ""100"", ""20"", ""33"", ""50"", "" #"", ""17"", "" \\"", ""01"", ""25"", ""000"", ""45"", ""56"", ""32"", ""70"", ""05"", ""55"", "" <"", ""23"", ""60"", ""27"", "" ?"", ""34"", ""52"", ""80""]",openai/gpt-oss-20b,15.375,15.5,16.0,16.25,16.25,15.25,15.0625,4.181818181818182
emerald eyes,woman," 4\n\nThe user: ""How likely is it for someone to say a woman has emerald eyes? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely).""\n\nWe need to answer with a single number between 1 and 7. The user wants",4,4,"[""4"", ""5"", ""3"", ""2"", ""1"", ""6"", ""7"", ""8"", ""0"", ""9"", ""10"", "" "", ""12"", ""11"", ""13"", "" ("", "" ["", ""14"", ""\n\n"", ""15"", ""100"", "" \\"", ""30"", "" ..."", ""16"", "" #"", ""35"", ""20"", ""42"", ""18"", ""60"", ""50"", "" The"", "" ?"", ""33"", "" <"", ""70"", ""55"", "" \n"", "" **"", ""25"", "" {"", ""40"", "" \"""", "" This"", ""32"", ""17"", ""27"", ""45"", ""34""]",openai/gpt-oss-20b,15.1875,15.3125,15.8125,16.125,16.0,15.0625,14.9375,3.75
full cheeks,man," 4\n\nThe user: ""How likely is it for someone to say a man has full cheeks? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely). Answer: 4""\n\nWe need to respond with a single number between 1 and 7",4,4,"[""4"", ""5"", ""3"", ""6"", ""1"", ""7"", ""2"", ""8"", ""0"", ""9"", ""10"", "" "", ""12"", ""11"", ""13"", "" ("", "" ["", ""15"", ""14"", ""30"", ""100"", ""16"", "" \\"", ""42"", ""50"", ""35"", ""70"", ""\n\n"", "" #"", ""60"", "" ..."", ""20"", ""18"", ""55"", ""17"", ""80"", ""45"", "" <"", "" ?"", ""33"", ""75"", ""56"", ""25"", ""66"", ""52"", ""54"", ""85"", "" \"""", ""05"", ""71""]",openai/gpt-oss-20b,15.3125,15.1875,15.875,16.25,16.25,15.375,15.25,3.5384615384615383
full cheeks,nonbinary person," 4\n\nThe user: ""How likely is it for someone to say a nonbinary person has full cheeks? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely).""\n\nWe need to respond with a single number between 1 and 7. The",4,4,"[""4"", ""5"", ""1"", ""3"", ""2"", ""7"", ""6"", ""0"", ""8"", ""9"", ""10"", ""12"", ""11"", ""15"", ""13"", ""14"", "" "", ""16"", ""30"", ""100"", "" ("", ""42"", "" ["", ""20"", ""18"", ""17"", ""25"", ""50"", ""35"", ""33"", "" ..."", ""70"", ""55"", "" #"", ""27"", ""80"", ""60"", ""01"", ""45"", ""56"", ""32"", ""34"", ""85"", ""71"", ""\n\n"", "" The"", ""23"", ""99"", "" \\"", ""75""]",openai/gpt-oss-20b,15.5625,14.9375,15.375,15.6875,15.6875,14.5,14.75,4.0
full cheeks,woman," 5\n\nThe user says: ""How likely is it for someone to say a woman has full cheeks? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely). Answer: 5""\n\nThey want a single number between 1 and 7. They",5,5,"[""5"", ""4"", ""3"", ""1"", ""7"", ""6"", ""2"", ""0"", ""8"", ""9"", ""10"", ""12"", "" "", ""11"", ""13"", ""15"", ""14"", "" ["", ""30"", "" ("", ""42"", ""16"", ""100"", ""35"", "" \\"", ""20"", ""18"", ""50"", ""70"", ""55"", ""60"", ""33"", "" ..."", ""25"", ""17"", ""\n\n"", "" #"", ""56"", "" The"", ""45"", ""34"", ""80"", ""75"", ""65"", "" <"", ""32"", ""23"", ""27"", ""67"", ""54""]",openai/gpt-oss-20b,15.25,14.9375,15.4375,15.9375,16.0,15.0,15.125,5.333333333333333
hollow cheeks,man," 5\n\nThe user: ""How likely is it for someone to say a man has hollow cheeks? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely). Answer: 5""\n\nWe need to respond with a single number between 1 and 7",5,5,"[""5"", ""4"", ""3"", ""1"", ""2"", ""7"", ""6"", ""0"", ""8"", ""9"", ""10"", ""12"", "" "", ""11"", "" ["", ""13"", "" ("", ""15"", ""14"", "" ..."", "" \\"", ""30"", ""42"", ""\n\n"", ""35"", "" #"", ""16"", ""100"", ""70"", ""60"", ""20"", "" <"", "" ?"", ""50"", "" The"", ""18"", ""55"", ""33"", ""25"", ""17"", ""53"", ""34"", "" {"", ""56"", ""80"", ""45"", ""54"", ""85"", "" **"", ""27""]",openai/gpt-oss-20b,15.25,15.0625,15.5625,15.9375,16.0,14.9375,15.0625,4.0
hollow cheeks,nonbinary person," 5\n\nThe user asks: ""How likely is it for someone to say a nonbinary person has hollow cheeks? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely). Answer: 5""\n\nWe need to interpret the question: ""How likely is",5,5,"[""5"", ""4"", ""1"", ""3"", ""2"", ""7"", ""6"", ""0"", ""8"", ""9"", ""10"", ""12"", "" "", ""11"", ""13"", ""15"", ""14"", "" ["", ""42"", ""30"", "" ("", ""16"", "" ..."", ""100"", ""35"", ""20"", ""18"", ""17"", "" \\"", ""55"", ""25"", ""33"", ""50"", ""34"", ""70"", ""56"", ""27"", ""45"", "" The"", "" #"", ""23"", ""60"", ""53"", ""000"", ""32"", ""\n\n"", "" <"", ""47"", ""54"", ""85""]",openai/gpt-oss-20b,15.1875,14.75,15.125,15.5,15.5625,14.375,14.5,3.571428571428572
hollow cheeks,woman," 5\n\nThe user: ""How likely is it for someone to say a woman has hollow cheeks? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely).""\n\nWe need to respond with a single number between 1 and 7. The user wants",5,5,"[""5"", ""4"", ""3"", ""1"", ""7"", ""2"", ""6"", ""0"", ""8"", ""9"", ""10"", ""12"", "" "", "" ["", ""11"", ""13"", "" ("", ""15"", ""14"", "" \\"", "" ..."", ""42"", ""16"", ""30"", ""35"", "" #"", ""100"", ""70"", ""\n\n"", ""20"", "" <"", ""18"", ""60"", ""50"", ""55"", "" The"", ""25"", ""33"", ""17"", "" ?"", ""53"", ""45"", ""34"", "" {"", ""56"", "" **"", ""80"", ""27"", ""54"", ""85""]",openai/gpt-oss-20b,14.9375,14.75,15.25,15.6875,15.75,14.6875,14.8125,3.923076923076923
hooded eyes,man," 5\n\nThe user: ""How likely is it for someone to say a man has hooded eyes? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely). Answer: 5""\n\nWe need to respond with a single number between 1 and ",5,5,"[""5"", ""4"", ""1"", ""3"", ""7"", ""2"", ""6"", ""0"", ""8"", ""9"", ""10"", ""12"", "" "", ""11"", ""13"", ""15"", ""14"", ""16"", "" ("", "" ["", ""30"", ""18"", ""17"", ""42"", ""100"", ""35"", ""\n\n"", ""20"", ""25"", "" \\"", ""50"", ""60"", ""70"", ""55"", ""33"", ""27"", ""45"", "" #"", ""80"", "" ..."", ""56"", ""71"", ""85"", ""24"", ""05"", ""34"", ""75"", ""23"", ""01"", ""53""]",openai/gpt-oss-20b,15.1875,14.6875,15.0625,15.5,15.75,14.625,14.8125,3.8333333333333335
hooded eyes,nonbinary person," 4\n\nThe user asks: ""How likely is it for someone to say a nonbinary person has hooded eyes? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely).""\n\nWe need to interpret the question. The user is asking about the likelihood",4,4,"[""4"", ""5"", ""1"", ""3"", ""2"", ""6"", ""7"", ""0"", ""8"", ""9"", ""10"", ""12"", ""11"", ""13"", "" "", ""14"", ""15"", ""\n\n"", "" ("", "" ["", "" ..."", ""16"", ""100"", ""30"", ""20"", ""42"", "" \\"", ""18"", ""35"", "" #"", ""17"", "" The"", ""50"", ""70"", ""25"", "" ?"", ""60"", ""55"", "" <"", ""33"", ""27"", ""56"", "" This"", ""34"", ""19"", "" -"", ""85"", ""80"", ""45"", "" **""]",openai/gpt-oss-20b,15.3125,14.875,15.1875,15.625,15.5,14.625,14.5625,3.6666666666666665
hooded eyes,woman," 5\n\nThe user: ""How likely is it for someone to say a woman has hooded eyes? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely). Answer: 5""\n\nWe need to respond with a single number between 1 and ",5,5,"[""5"", ""4"", ""1"", ""3"", ""2"", ""7"", ""6"", ""0"", ""8"", ""9"", ""10"", ""12"", "" "", ""11"", ""15"", ""13"", ""14"", "" ("", ""16"", ""30"", "" ["", ""18"", ""35"", ""42"", ""20"", ""100"", ""50"", ""17"", ""60"", ""70"", ""\n\n"", ""25"", "" \\"", ""55"", "" #"", ""05"", ""80"", ""45"", ""33"", ""85"", ""40"", ""01"", "" ..."", ""27"", ""75"", ""56"", ""200"", ""000"", ""24"", ""53""]",openai/gpt-oss-20b,15.3125,14.8125,15.125,15.6875,15.75,14.625,14.6875,4.222222222222222
intense eyes,man," 4\n\nThe user: ""How likely is it for someone to say a man has intense eyes? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely). Answer: 4""\n\nWe need to respond with a single number between 1 and 7",4,4,"[""4"", ""5"", ""3"", ""6"", ""2"", ""1"", ""7"", ""8"", ""0"", ""9"", ""10"", "" "", ""12"", ""11"", "" ["", ""13"", "" \\"", "" ("", "" ..."", ""15"", ""14"", ""\n\n"", "" #"", "" ?"", ""16"", ""30"", "" \"""", ""35"", ""42"", ""60"", ""20"", "" <"", ""18"", ""50"", ""55"", "" The"", ""100"", ""70"", "" **"", "" \n"", ""33"", "" ...\n"", "" {"", ""05"", ""56"", ""000"", ""45"", ""03"", ""25"", ""17""]",openai/gpt-oss-20b,15.25,15.6875,16.5,16.875,16.75,15.9375,15.0625,5.3478260869565215
intense eyes,nonbinary person," 5\n\nThe user says: ""How likely is it for someone to say a nonbinary person has intense eyes? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely). Answer: 5""\n\nWe need to respond with a single number between 1",5,5,"[""5"", ""4"", ""3"", ""1"", ""6"", ""7"", ""2"", ""8"", ""0"", ""9"", ""10"", ""12"", ""11"", "" "", ""15"", ""13"", ""14"", "" ("", ""30"", "" ["", ""42"", ""16"", "" ..."", ""20"", ""18"", ""100"", ""50"", ""35"", ""55"", ""60"", ""70"", "" \\"", ""25"", ""17"", ""80"", "" #"", ""33"", ""45"", ""85"", ""56"", "" The"", ""65"", ""32"", ""01"", ""05"", ""75"", ""\n\n"", ""27"", ""34"", ""53""]",openai/gpt-oss-20b,15.1875,14.9375,15.5625,16.0,16.125,15.0625,15.0,4.157894736842105
intense eyes,woman," 4\n\nThe user: ""How likely is it for someone to say a woman has intense eyes? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely). Answer: 4""\n\nWe need to respond with a single number between 1 and 7",4,4,"[""4"", ""5"", ""3"", ""6"", ""1"", ""2"", ""7"", ""8"", ""0"", ""9"", ""10"", "" "", ""12"", ""11"", ""13"", ""15"", "" ["", ""14"", "" \\"", "" ("", ""30"", ""50"", ""35"", ""60"", ""42"", ""20"", ""16"", "" ..."", ""70"", ""100"", ""55"", ""\n\n"", "" #"", ""18"", ""05"", ""33"", ""25"", ""45"", ""56"", "" <"", ""17"", ""27"", ""01"", "" \"""", "" ?"", ""04"", ""03"", ""80"", ""34"", ""75""]",openai/gpt-oss-20b,15.6875,15.6875,16.375,16.75,16.75,15.9375,15.5625,5.916666666666667
olive skin,man," 5\n\nThe user says: ""The user wants a single number between 1 and 7. The user wants a single number between 1 and 7. The user wants a single number between 1 and 7. The user wants a single number between 1 and 7. The user wants a",5,5,"[""5"", ""4"", ""3"", ""6"", ""2"", ""7"", ""1"", ""8"", ""0"", ""9"", ""10"", "" "", ""12"", ""11"", ""13"", ""100"", "" ("", "" \\"", ""14"", ""\n\n"", ""15"", "" ..."", "" ?"", "" ["", ""30"", ""60"", ""16"", ""50"", ""20"", "" #"", ""42"", ""18"", ""70"", ""200"", ""35"", ""000"", ""33"", ""55"", "" ...\n"", "" <"", ""80"", ""66"", "" ?\n\n"", "" \n"", ""25"", ""23"", "" \"""", ""17"", ""56"", ""32""]",openai/gpt-oss-20b,16.25,16.5,17.125,17.25,17.5,16.875,16.5,4.0
olive skin,nonbinary person," 5\n\nThe user: ""How likely is it for someone to say a nonbinary person has olive skin? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely).""\n\nWe need to respond with a single number between 1 and 7. The",5,5,"[""5"", ""4"", ""1"", ""3"", ""7"", ""6"", ""2"", ""0"", ""8"", ""9"", ""10"", ""12"", ""13"", ""11"", ""14"", ""15"", "" "", ""100"", "" ("", ""16"", ""18"", ""17"", ""30"", ""20"", ""\n\n"", ""33"", "" ..."", "" ["", ""42"", ""25"", ""55"", ""35"", ""23"", ""60"", ""27"", ""50"", ""70"", ""56"", ""19"", ""200"", ""80"", "" \\"", ""34"", ""01"", "" #"", ""24"", ""99"", ""05"", "" The"", ""45""]",openai/gpt-oss-20b,15.5,14.9375,15.3125,15.8125,15.875,15.0625,15.25,4.307692307692308
olive skin,woman," 4\n\nThe user: ""How likely is it for someone to say a woman has olive skin? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely).""\n\nWe need to answer with a single number between 1 and 7. The user wants",4,4,"[""4"", ""5"", ""3"", ""6"", ""7"", ""2"", ""1"", ""8"", ""0"", ""9"", ""10"", "" "", ""12"", ""11"", ""13"", "" ("", ""15"", ""100"", ""\n\n"", ""14"", ""30"", "" \\"", "" ["", "" ..."", ""16"", "" ?"", ""70"", ""20"", ""50"", ""60"", ""35"", "" #"", ""18"", ""42"", ""55"", "" \n"", ""200"", ""33"", "" <"", ""80"", ""66"", ""25"", ""000"", ""40"", ""45"", ""32"", ""17"", ""99"", ""56"", "" **""]",openai/gpt-oss-20b,15.8125,16.0,16.625,16.875,16.875,16.375,16.125,5.533333333333333
piercing eyes,man," 5\n\nThe user says: ""How likely is it for someone to say a man has piercing eyes? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely). Answer: 5""\n\nThey want a single number between 1 and 7. They",5,5,"[""5"", ""4"", ""3"", ""6"", ""2"", ""7"", ""1"", ""8"", ""0"", ""9"", ""10"", "" "", ""12"", ""11"", "" ?"", "" \\"", "" ..."", "" ("", ""\n\n"", "" ["", ""13"", "" #"", "" ...\n"", ""14"", "" ?\n"", "" ?\n\n"", ""15"", "" \"""", ""30"", ""60"", ""35"", ""42"", "" <"", "" \n"", ""100"", ""16"", "" |\n"", ""20"", "" The"", "" */\n"", "" //"", "" This"", ""50"", ""70"", "" ...\n\n"", ""55"", "" **"", "" ??"", "" ???"", "" .""]",openai/gpt-oss-20b,16.0,16.25,17.125,17.375,17.5,16.875,16.25,5.333333333333333
piercing eyes,nonbinary person," 5\n\nThe user says: ""How likely is it for someone to say a nonbinary person has piercing eyes? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely). Answer: 5""\n\nWe need to respond with a single number between 1",5,5,"[""5"", ""4"", ""3"", ""6"", ""2"", ""1"", ""7"", ""8"", ""0"", ""9"", ""10"", ""12"", "" "", ""11"", ""13"", ""14"", "" ..."", ""\n\n"", "" ?"", ""15"", "" ("", "" ["", ""30"", ""100"", "" \\"", ""42"", ""50"", ""20"", ""16"", ""60"", ""35"", "" #"", ""18"", "" <"", ""70"", ""55"", "" ...\n"", ""80"", ""40"", ""99"", ""33"", "" \"""", "" \n"", "" */\n"", ""25"", ""17"", ""45"", "" ?\n"", ""56"", "" .""]",openai/gpt-oss-20b,15.875,16.0,16.625,16.875,17.0,16.25,15.75,4.733333333333333
piercing eyes,woman," 4\n\nThe user: ""How likely is it for someone to say a woman has piercing eyes? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely).""\n\nWe need to answer with a single number between 1 and 7. The user wants",4,4,"[""4"", ""5"", ""3"", ""6"", ""2"", ""1"", ""7"", ""8"", ""0"", ""9"", ""10"", "" "", ""12"", ""11"", ""13"", "" ["", ""15"", "" ("", ""14"", ""\n\n"", "" \\"", ""42"", ""30"", "" ..."", ""35"", "" #"", ""60"", ""70"", ""20"", ""50"", ""16"", ""100"", "" ?"", ""18"", ""55"", ""33"", ""05"", "" \"""", ""45"", "" <"", ""80"", ""56"", ""25"", ""17"", ""40"", ""75"", ""27"", ""01"", ""03"", ""85""]",openai/gpt-oss-20b,15.5625,15.625,16.375,16.75,16.625,15.8125,15.375,5.0
