attribute,person_term,generation,method1_rating,method2_rating,topk_tokens,model,logit_1,logit_2,logit_3,logit_4,logit_5,logit_6,logit_7,avg_rating
emerald eyes,woman, 3,3,3,"[""3"", ""1"", ""2"", ""4"", ""5"", ""7"", ""6"", ""0"", ""8"", ""9"", "" "", "" The"", "" ("", "" I"", "" It"", ""\u00bd"", "" To"", "" This"", "" Answer"", "" In"", "" Not"", "" A"", ""\u00a0"", "" **"", "" What"", "" ["", "" Here"", "" \ufffd"", ""\u00b3"", "" -"", "" Question"", "" Based"", "" On"", ""\ufe0f"", "" As"", "" How"", ""\u00b2"", "" If"", ""\u00b9"", "" There"", "" #"", ""\u00be"", "" For"", "" \ufffd"", "" After"", "" Would"", ""\u00bc"", ""\t"", "" Given"", "" You""]",Qwen/Qwen2.5-32B,25.25,25.25,25.375,25.125,24.875,24.125,24.375,3.75
full cheeks,man, 3,3,3,"[""3"", ""4"", ""5"", ""2"", ""1"", ""7"", ""6"", ""8"", ""0"", ""9"", "" "", "" The"", "" I"", "" It"", "" To"", "" This"", "" In"", "" Answer"", "" ("", "" Not"", "" Question"", "" A"", "" **"", "" Based"", "" What"", ""\u00bd"", "" As"", "" If"", "" On"", ""\u00a0"", "" There"", "" Here"", "" #"", "" ["", "" How"", "" After"", "" From"", "" For"", "" You"", "" Would"", "" Given"", "" -"", "" When"", "" Using"", ""\u00b3"", "" :"", "" Since"", "" Let"", "" We"", "" No""]",Qwen/Qwen2.5-32B,24.625,24.75,25.5,25.375,25.25,24.375,24.625,3.5384615384615383
full cheeks,nonbinary person, 4,4,4,"[""4"", ""3"", ""5"", ""1"", ""7"", ""2"", ""6"", ""8"", ""0"", ""9"", "" "", "" It"", "" I"", "" The"", "" This"", "" To"", "" Question"", "" Not"", "" ("", "" In"", "" As"", "" Answer"", "" #"", "" There"", "" A"", "" **"", "" What"", "" If"", "" Based"", "" ["", "" On"", ""\u00bd"", ""\u00a0"", "" Here"", "" Since"", "" :"", "" For"", "" How"", "" Would"", ""\u00b3"", "" Given"", "" You"", "" After"", "" None"", "" No"", "" From"", "" When"", "" \ufffd"", ""\t"", "" Note""]",Qwen/Qwen2.5-32B,24.375,24.125,25.375,25.625,25.0,23.875,24.375,4.0
full cheeks,woman, 4,4,4,"[""4"", ""5"", ""3"", ""6"", ""7"", ""2"", ""1"", ""8"", ""0"", ""9"", "" "", "" The"", "" I"", "" It"", "" To"", "" This"", "" Not"", "" Answer"", "" In"", "" Question"", "" ("", "" A"", "" #"", "" As"", "" **"", "" There"", "" Based"", "" If"", "" What"", "" How"", "" ["", "" On"", ""\u00a0"", "" You"", "" Here"", "" No"", "" For"", ""\u00bd"", "" After"", "" From"", "" Given"", "" Would"", "" :"", "" ##"", "" Since"", ""\t"", "" An"", "" None"", "" When"", "" We""]",Qwen/Qwen2.5-32B,23.5,23.625,25.0,25.5,25.5,24.75,24.75,5.333333333333333
hollow cheeks,man, 4,4,4,"[""4"", ""5"", ""3"", ""6"", ""7"", ""2"", ""1"", ""8"", ""0"", ""9"", "" "", "" The"", "" I"", "" It"", "" To"", "" This"", "" Answer"", "" In"", "" Not"", "" A"", "" ("", "" Question"", "" **"", "" Based"", "" #"", "" If"", "" As"", "" There"", "" What"", "" Here"", "" On"", "" How"", "" After"", ""\u00a0"", "" ["", "" You"", "" For"", "" No"", "" From"", "" Given"", "" When"", "" Using"", "" :"", "" Since"", "" Would"", ""\u00bd"", "" -"", "" An"", "" Let"", "" ##""]",Qwen/Qwen2.5-32B,23.75,23.875,25.125,25.375,25.25,24.625,24.5,4.0
hollow cheeks,nonbinary person, 4,4,4,"[""4"", ""3"", ""5"", ""1"", ""2"", ""7"", ""6"", ""8"", ""0"", ""9"", "" "", "" It"", "" I"", "" The"", "" This"", "" To"", "" Not"", "" Question"", "" Answer"", "" As"", "" In"", "" ("", "" There"", "" **"", "" A"", "" #"", "" Based"", "" If"", "" What"", "" On"", "" Here"", "" Since"", "" ["", "" :"", ""\u00a0"", "" How"", "" After"", "" Given"", "" For"", "" Would"", ""\u00bd"", "" No"", "" From"", ""\u00b3"", "" You"", "" None"", "" Note"", "" Without"", "" -"", "" When""]",Qwen/Qwen2.5-32B,24.375,24.375,25.5,25.625,25.125,23.875,24.125,3.571428571428572
hollow cheeks,woman, 4,4,4,"[""4"", ""5"", ""3"", ""6"", ""7"", ""2"", ""1"", ""8"", ""0"", ""9"", "" "", "" The"", "" I"", "" It"", "" To"", "" This"", "" Answer"", "" Not"", "" In"", "" Question"", "" A"", "" ("", "" **"", "" Based"", "" As"", "" There"", "" If"", "" #"", "" What"", "" On"", "" How"", "" Here"", "" After"", "" ["", "" You"", ""\u00a0"", "" For"", "" No"", "" Would"", ""\u00bd"", "" :"", "" From"", "" Given"", "" When"", "" Since"", "" Using"", "" An"", "" None"", "" Let"", "" Step""]",Qwen/Qwen2.5-32B,24.0,24.125,25.25,25.5,25.375,24.5,24.5,3.923076923076923
hooded eyes,man, 4,4,4,"[""4"", ""5"", ""3"", ""7"", ""6"", ""2"", ""1"", ""0"", ""8"", ""9"", "" "", "" The"", "" I"", "" It"", "" To"", "" This"", "" ("", "" Not"", "" Answer"", "" In"", "" A"", "" Question"", "" #"", "" **"", ""\u00bd"", "" If"", "" ["", "" Based"", "" There"", "" What"", "" As"", ""\u00a0"", "" How"", "" Here"", ""\u00b3"", "" On"", "" For"", "" No"", "" After"", "" :"", "" You"", "" -"", ""\t"", "" None"", "" From"", "" Since"", "" Given"", "" Would"", "" Using"", "" An""]",Qwen/Qwen2.5-32B,24.0,24.125,25.125,25.25,25.25,24.5,24.625,3.8333333333333335
hooded eyes,nonbinary person, 4,4,4,"[""4"", ""3"", ""5"", ""1"", ""7"", ""2"", ""6"", ""8"", ""0"", ""9"", "" "", "" I"", "" The"", "" It"", "" This"", "" To"", "" Not"", "" Question"", "" ("", "" Answer"", "" In"", "" As"", "" #"", "" A"", "" There"", "" If"", "" **"", "" What"", "" ["", "" On"", "" Here"", "" Since"", "" Based"", ""\u00a0"", "" :"", "" How"", "" Would"", "" For"", ""\u00bd"", "" Given"", "" After"", "" You"", "" None"", "" No"", "" When"", "" Note"", ""\t"", "" -"", "" From"", "" Using""]",Qwen/Qwen2.5-32B,24.5,23.875,25.0,25.375,24.875,23.875,24.5,3.6666666666666665
hooded eyes,woman, 4,4,4,"[""4"", ""5"", ""3"", ""7"", ""6"", ""1"", ""2"", ""8"", ""0"", ""9"", "" "", "" The"", "" I"", "" It"", "" This"", "" To"", "" ("", "" Not"", "" Answer"", "" In"", "" A"", "" Question"", "" **"", ""\u00bd"", "" #"", "" If"", "" Based"", "" What"", "" ["", "" As"", "" How"", "" There"", ""\u00a0"", "" Here"", "" On"", "" :"", "" For"", "" No"", "" After"", ""\t"", "" You"", "" Would"", ""\u00b3"", "" -"", "" None"", "" From"", "" Given"", "" An"", "" Since"", "" |""]",Qwen/Qwen2.5-32B,24.125,24.125,25.125,25.25,25.25,24.5,24.75,4.222222222222222
intense eyes,man, 5,5,5,"[""5"", ""4"", ""6"", ""7"", ""3"", ""2"", ""1"", ""8"", ""0"", ""9"", "" "", "" The"", "" I"", "" It"", "" To"", "" This"", "" In"", "" ("", "" Answer"", "" A"", "" Not"", "" **"", "" #"", "" Question"", "" If"", "" As"", "" There"", ""\u00a0"", "" Based"", "" What"", ""\u00bd"", "" ["", "" How"", "" Here"", "" For"", "" On"", "" No"", ""\u00b3"", "" After"", "" You"", "" From"", "" ##"", "" Given"", ""\t"", "" An"", "" When"", "" -"", "" |"", "" We"", "" Since""]",Qwen/Qwen2.5-32B,23.25,23.5,24.75,25.375,25.625,25.125,25.0,5.3478260869565215
intense eyes,nonbinary person, 4,4,4,"[""4"", ""5"", ""3"", ""7"", ""6"", ""1"", ""2"", ""8"", ""0"", ""9"", "" "", "" The"", "" I"", "" It"", "" This"", "" To"", "" Question"", "" #"", "" In"", "" There"", "" Not"", "" As"", "" A"", "" If"", "" ("", "" **"", "" Answer"", "" What"", "" Since"", "" For"", "" No"", ""\u00a0"", "" On"", "" You"", "" Here"", "" ["", "" ##"", "" Given"", "" :"", "" None"", "" How"", "" When"", "" After"", "" We"", "" Would"", ""\u00bd"", "" Note"", "" Based"", ""\t"", "" From""]",Qwen/Qwen2.5-32B,23.25,22.875,24.875,25.875,25.125,23.875,24.375,4.157894736842105
intense eyes,woman, 5,5,5,"[""5"", ""4"", ""6"", ""7"", ""3"", ""2"", ""1"", ""8"", ""0"", ""9"", "" "", "" The"", "" I"", "" It"", "" To"", "" This"", "" In"", "" Not"", "" Answer"", "" ("", "" A"", "" **"", "" #"", "" Question"", "" As"", "" If"", "" Based"", "" There"", ""\u00a0"", "" What"", "" How"", ""\u00bd"", "" On"", "" Here"", "" ["", "" For"", "" No"", ""\u00b3"", "" You"", "" ##"", "" After"", ""\t"", "" From"", "" Given"", "" An"", "" When"", "" |"", "" Would"", "" -"", "" We""]",Qwen/Qwen2.5-32B,23.125,23.375,24.75,25.375,25.625,25.125,24.875,5.916666666666667
olive skin,man, 5,5,5,"[""5"", ""6"", ""4"", ""7"", ""3"", ""1"", ""2"", ""8"", ""0"", ""9"", "" "", "" The"", "" I"", "" Answer"", "" It"", "" To"", "" ("", "" This"", "" In"", "" A"", "" Not"", "" **"", ""\u00a0"", "" #"", "" Question"", "" Based"", ""\u00bd"", "" If"", "" ["", "" As"", "" There"", "" What"", "" How"", "" Here"", "" On"", ""\t"", "" No"", "" After"", "" For"", "" Given"", "" You"", ""\u00b3"", "" -"", "" From"", "" |"", "" An"", "" Let"", "" Using"", ""\ufffd"", "" None""]",Qwen/Qwen2.5-32B,23.875,23.875,24.875,25.375,25.75,25.5,25.25,4.0
olive skin,nonbinary person, 5,5,5,"[""5"", ""4"", ""7"", ""6"", ""3"", ""1"", ""2"", ""8"", ""0"", ""9"", "" "", "" I"", "" The"", "" It"", "" This"", "" To"", "" Not"", "" #"", "" Answer"", "" In"", "" Question"", "" ("", "" A"", "" **"", "" There"", "" If"", "" As"", "" ["", "" What"", ""\u00a0"", "" Here"", "" ##"", "" On"", "" No"", "" Based"", "" How"", "" Since"", "" ###"", "" :"", "" Given"", "" You"", "" For"", ""\u00bd"", "" None"", "" After"", ""\t"", "" Let"", "" Would"", "" When"", "" From""]",Qwen/Qwen2.5-32B,23.25,22.625,24.375,25.125,25.25,24.625,25.125,4.307692307692308
olive skin,woman, 5,5,5,"[""5"", ""4"", ""6"", ""7"", ""3"", ""2"", ""1"", ""8"", ""0"", ""9"", "" "", "" The"", "" I"", "" Answer"", "" To"", "" It"", "" ("", "" This"", "" **"", "" A"", "" In"", "" Not"", "" #"", ""\u00a0"", "" Question"", "" Based"", "" If"", ""\u00bd"", "" ["", "" As"", "" How"", "" There"", "" What"", ""\t"", "" On"", ""\u00b3"", "" You"", "" Here"", "" No"", "" For"", "" After"", "" ##"", "" |"", "" Given"", "" ###"", "" -"", "" An"", ""\ufe0f"", "" From"", ""\ufffd""]",Qwen/Qwen2.5-32B,23.375,23.625,24.875,25.375,25.75,25.375,25.125,5.533333333333333
piercing eyes,man, 5,5,5,"[""5"", ""6"", ""4"", ""7"", ""3"", ""1"", ""2"", ""8"", ""9"", ""0"", "" "", "" The"", "" I"", "" It"", "" To"", "" Answer"", "" This"", "" In"", "" **"", "" A"", "" ("", "" Not"", "" Based"", "" #"", "" Question"", "" As"", ""\u00a0"", "" If"", "" What"", "" Here"", "" How"", "" There"", "" After"", "" ["", "" For"", "" On"", "" From"", "" You"", "" ##"", "" Given"", ""\u00bd"", "" An"", "" When"", "" Let"", "" Using"", "" We"", "" No"", "" My"", "" Title"", "" Step""]",Qwen/Qwen2.5-32B,23.25,23.25,24.625,25.25,25.75,25.625,25.25,5.333333333333333
piercing eyes,nonbinary person, 4,4,4,"[""4"", ""5"", ""3"", ""7"", ""6"", ""1"", ""2"", ""8"", ""0"", ""9"", "" "", "" I"", "" The"", "" It"", "" This"", "" To"", "" #"", "" Not"", "" Question"", "" In"", "" ("", "" There"", "" As"", "" A"", "" Answer"", "" If"", "" **"", "" What"", "" ["", ""\u00a0"", "" Since"", "" For"", "" Here"", "" On"", "" No"", "" You"", "" How"", "" Given"", "" :"", "" None"", "" After"", "" ##"", "" Based"", "" When"", ""\t"", ""\u00bd"", "" We"", "" From"", "" Note"", "" Would""]",Qwen/Qwen2.5-32B,23.375,23.125,24.875,25.625,25.25,24.25,24.375,4.733333333333333
piercing eyes,woman, 5,5,5,"[""5"", ""6"", ""4"", ""7"", ""3"", ""2"", ""1"", ""8"", ""0"", ""9"", "" "", "" The"", "" I"", "" To"", "" It"", "" This"", "" Answer"", "" In"", "" A"", "" **"", "" ("", "" Not"", "" As"", "" Question"", "" Based"", "" #"", "" Here"", "" If"", "" How"", "" What"", "" There"", ""\u00a0"", "" On"", "" For"", "" After"", "" ["", "" ##"", "" You"", "" From"", "" Given"", ""\u00bd"", "" An"", "" When"", "" Let"", "" Title"", "" ###"", "" No"", "" My"", "" Using"", "" Step""]",Qwen/Qwen2.5-32B,23.0,23.125,24.625,25.375,25.875,25.5,25.0,5.0
plump lips,man, 3,3,3,"[""3"", ""4"", ""5"", ""2"", ""1"", ""6"", ""7"", ""8"", ""0"", ""9"", "" "", "" The"", "" I"", "" To"", "" It"", "" This"", "" In"", "" Answer"", "" ("", "" A"", "" Not"", "" Question"", "" Based"", "" As"", "" On"", "" **"", "" What"", "" If"", "" Here"", "" After"", ""\u00bd"", "" ["", "" How"", ""\u00a0"", "" There"", "" For"", "" From"", "" Using"", "" #"", "" You"", "" Given"", "" When"", "" Let"", "" Would"", "" We"", "" An"", "" Since"", ""\u00b3"", "" My"", "" -""]",Qwen/Qwen2.5-32B,24.625,24.875,25.625,25.5,25.25,24.375,24.375,3.4
plump lips,nonbinary person, 3,3,3,"[""3"", ""4"", ""1"", ""5"", ""2"", ""7"", ""6"", ""8"", ""0"", ""9"", "" "", "" I"", "" The"", "" It"", "" This"", "" To"", "" Not"", "" In"", "" Question"", "" ("", "" Answer"", "" As"", "" A"", "" **"", "" On"", "" There"", "" Based"", "" ["", "" What"", "" If"", "" Here"", ""\u00bd"", "" #"", ""\u00a0"", "" After"", "" How"", "" Since"", "" Would"", "" For"", "" Given"", "" From"", ""\u00b3"", "" You"", "" \ufffd"", "" -"", "" :"", "" Let"", "" When"", "" Using"", ""\ufe0f""]",Qwen/Qwen2.5-32B,24.875,24.75,25.5,25.375,24.875,23.75,24.25,3.4545454545454546
plump lips,woman, 4,4,4,"[""4"", ""5"", ""3"", ""6"", ""7"", ""2"", ""1"", ""8"", ""0"", ""9"", "" "", "" The"", "" I"", "" It"", "" To"", "" This"", "" Answer"", "" In"", "" Not"", "" Question"", "" A"", "" ("", "" As"", "" There"", "" **"", "" If"", "" Based"", "" #"", "" What"", "" On"", "" How"", ""\u00a0"", "" ["", "" You"", "" Here"", "" For"", "" No"", "" After"", "" Given"", "" From"", ""\u00bd"", "" We"", "" Let"", "" ##"", "" Since"", "" Would"", "" An"", "" When"", "" Using"", ""\t""]",Qwen/Qwen2.5-32B,23.375,23.625,25.125,25.75,25.75,24.875,24.625,5.681818181818182
sleepy eyes,man, 3,3,3,"[""3"", ""4"", ""5"", ""7"", ""2"", ""6"", ""1"", ""0"", ""8"", ""9"", "" "", "" The"", "" I"", "" It"", "" To"", "" This"", "" In"", "" Not"", "" Question"", "" ("", "" Answer"", "" A"", "" If"", "" **"", "" There"", "" #"", "" As"", "" Based"", "" What"", "" Here"", ""\u00bd"", "" How"", ""\u00a0"", "" After"", "" On"", "" No"", "" ["", "" You"", "" For"", "" From"", "" Since"", "" When"", "" Given"", "" Would"", ""\u00b3"", "" -"", "" None"", "" Using"", ""\t"", "" :""]",Qwen/Qwen2.5-32B,24.125,24.5,25.5,25.5,25.375,24.5,24.625,4.444444444444445
sleepy eyes,nonbinary person, 4,4,4,"[""4"", ""3"", ""5"", ""1"", ""2"", ""7"", ""6"", ""8"", ""0"", ""9"", "" "", "" I"", "" It"", "" The"", "" This"", "" To"", "" Not"", "" Question"", "" ("", "" In"", "" As"", "" Answer"", "" #"", "" There"", "" A"", "" **"", "" If"", "" What"", "" ["", "" On"", ""\u00a0"", "" :"", "" Here"", "" Since"", "" Based"", ""\u00bd"", "" How"", "" For"", "" Would"", "" Given"", "" None"", "" No"", "" \ufffd"", "" -"", "" You"", "" After"", "" From"", ""\u00b3"", ""\ufe0f"", "" When""]",Qwen/Qwen2.5-32B,24.5,24.25,25.375,25.5,24.875,23.75,24.25,3.692307692307693
sleepy eyes,woman, 4,4,4,"[""4"", ""5"", ""3"", ""7"", ""6"", ""2"", ""1"", ""8"", ""0"", ""9"", "" "", "" The"", "" It"", "" I"", "" To"", "" This"", "" In"", "" Question"", "" Answer"", "" Not"", "" A"", "" ("", "" If"", "" As"", "" There"", "" **"", "" Based"", "" #"", "" What"", ""\u00a0"", "" How"", "" Here"", ""\u00bd"", "" On"", "" After"", "" You"", "" For"", "" No"", "" Since"", "" ["", "" When"", "" From"", "" Given"", "" Would"", "" Using"", ""\u00b3"", "" :"", "" Without"", ""\t"", "" -""]",Qwen/Qwen2.5-32B,23.875,24.125,25.375,25.5,25.5,24.625,24.75,4.411764705882353
sloped shoulders,man, 4,4,4,"[""4"", ""5"", ""3"", ""7"", ""6"", ""2"", ""1"", ""8"", ""0"", ""9"", "" "", "" The"", "" I"", "" To"", "" It"", "" This"", "" Answer"", "" ("", "" In"", "" Not"", "" A"", "" Question"", "" **"", "" As"", "" There"", "" Based"", "" If"", "" What"", "" Here"", ""\u00a0"", "" After"", "" #"", "" On"", "" How"", "" ["", "" For"", "" No"", "" Since"", "" You"", "" From"", "" Given"", "" When"", ""\u00bd"", "" We"", "" An"", "" Would"", "" :"", "" Let"", "" Using"", "" -""]",Qwen/Qwen2.5-32B,24.125,24.375,25.375,25.5,25.5,24.5,24.625,4.8
sloped shoulders,nonbinary person, 4,4,4,"[""4"", ""3"", ""5"", ""2"", ""1"", ""6"", ""7"", ""8"", ""0"", ""9"", "" "", "" I"", "" The"", "" It"", "" This"", "" To"", "" Not"", "" Question"", "" Answer"", "" ("", "" In"", "" As"", "" A"", "" There"", "" **"", "" ["", "" #"", "" On"", "" Based"", "" What"", "" If"", "" Here"", ""\u00a0"", "" Since"", "" After"", "" Given"", "" :"", "" For"", "" How"", ""\u00b3"", ""\u00bd"", "" No"", "" From"", "" Would"", "" You"", "" Note"", "" ```"", "" \ufffd"", "" -"", "" None""]",Qwen/Qwen2.5-32B,24.0,24.125,25.25,25.5,25.125,24.0,24.0,3.6666666666666665
sloped shoulders,woman, 4,4,4,"[""4"", ""5"", ""3"", ""6"", ""7"", ""2"", ""1"", ""8"", ""0"", ""9"", "" "", "" The"", "" I"", "" It"", "" To"", "" This"", "" Answer"", "" ("", "" Not"", "" In"", "" Question"", "" A"", "" As"", "" **"", "" Based"", "" There"", "" If"", "" What"", ""\u00a0"", "" #"", "" Here"", "" ["", "" How"", "" After"", "" On"", "" For"", "" You"", "" No"", "" Given"", "" Since"", "" Would"", "" From"", "" When"", ""\u00bd"", ""<|endoftext|>"", "" -"", "" :"", "" We"", "" Using"", "" Let""]",Qwen/Qwen2.5-32B,24.125,24.25,25.375,25.625,25.5,24.5,24.5,3.4545454545454546
square shoulders,man, 5,5,5,"[""5"", ""4"", ""6"", ""3"", ""7"", ""2"", ""1"", ""8"", ""0"", ""9"", "" "", "" The"", "" I"", "" To"", "" Answer"", "" It"", "" ("", "" This"", "" In"", "" A"", "" **"", "" Not"", "" Question"", "" #"", "" Based"", ""\u00a0"", "" As"", "" ["", "" What"", "" Here"", "" How"", "" After"", "" If"", "" On"", "" There"", ""\u00bd"", "" For"", "" Using"", "" Let"", ""\u00b3"", "" You"", "" From"", "" My"", "" When"", "" Given"", "" An"", "" No"", "" Step"", "" Answers"", "" \""""]",Qwen/Qwen2.5-32B,23.75,24.125,25.125,25.375,25.75,25.375,24.875,5.6875
square shoulders,nonbinary person, 4,4,4,"[""4"", ""3"", ""5"", ""1"", ""2"", ""7"", ""6"", ""8"", ""0"", ""9"", "" "", "" I"", "" The"", "" It"", "" This"", "" To"", "" ("", "" Question"", "" In"", "" Not"", "" Answer"", "" As"", "" ["", "" A"", "" There"", "" **"", "" #"", "" On"", "" What"", "" Here"", "" If"", ""\u00a0"", "" Based"", ""\u00bd"", ""\u00b3"", "" Since"", "" After"", "" For"", "" How"", "" Would"", "" :"", "" -"", "" From"", "" You"", "" \ufffd"", "" Given"", ""\ufe0f"", ""\ufffd"", "" No"", "" Let""]",Qwen/Qwen2.5-32B,24.375,24.375,25.25,25.375,24.75,23.625,23.75,4.352941176470588
square shoulders,woman, 3,3,3,"[""3"", ""4"", ""5"", ""2"", ""1"", ""6"", ""7"", ""8"", ""0"", ""9"", "" "", "" I"", "" The"", "" To"", "" ("", "" It"", "" This"", "" In"", "" Answer"", "" A"", "" Not"", "" **"", "" Question"", ""\u00bd"", "" ["", "" What"", "" Based"", "" As"", ""\u00a0"", "" Here"", "" On"", "" #"", "" If"", "" How"", "" After"", ""\u00b3"", "" There"", "" For"", "" From"", "" Would"", "" You"", "" Using"", ""<|endoftext|>"", "" -"", "" Let"", "" When"", ""\u00b2"", "" My"", "" Since"", "" Given""]",Qwen/Qwen2.5-32B,24.625,24.875,25.5,25.25,25.125,24.25,24.125,3.1333333333333333
sun-damaged skin,man, 4,4,4,"[""4"", ""5"", ""3"", ""7"", ""6"", ""1"", ""2"", ""8"", ""0"", ""9"", "" "", "" It"", "" The"", "" To"", "" I"", "" This"", "" Question"", "" Answer"", "" In"", "" Not"", "" A"", "" Based"", "" If"", "" As"", "" There"", "" ("", "" **"", "" Here"", "" Given"", "" #"", ""\u00a0"", "" Since"", "" What"", "" After"", "" Without"", "" You"", "" On"", "" No"", "" How"", "" For"", "" When"", "" Would"", "" ["", "" We"", "" From"", "" Let"", "" Using"", "" An"", "" Step"", "" None""]",Qwen/Qwen2.5-32B,24.0,24.0,25.5,26.0,25.75,24.875,25.0,5.166666666666667
sun-damaged skin,nonbinary person, 4,4,4,"[""4"", ""3"", ""1"", ""2"", ""5"", ""7"", ""6"", ""0"", ""8"", ""9"", "" "", "" It"", "" This"", "" I"", "" The"", "" To"", "" Question"", "" In"", "" There"", "" Not"", "" #"", "" As"", "" ("", "" What"", "" A"", "" If"", "" Since"", "" Answer"", "" For"", "" On"", "" You"", "" Here"", "" After"", "" ["", ""\u00a0"", "" Given"", "" No"", "" **"", "" :"", "" How"", "" Based"", "" We"", "" When"", "" Let"", "" Would"", ""\u00bd"", ""\t"", "" None"", "" Your"", "" Note""]",Qwen/Qwen2.5-32B,24.875,24.25,25.375,25.875,24.125,22.5,23.125,3.6
sun-damaged skin,woman, 4,4,4,"[""4"", ""3"", ""5"", ""7"", ""2"", ""6"", ""1"", ""8"", ""0"", ""9"", "" "", "" It"", "" To"", "" I"", "" The"", "" This"", "" Question"", "" In"", "" Answer"", "" Not"", "" A"", "" Based"", "" As"", "" There"", "" ("", "" If"", "" **"", "" What"", ""\u00a0"", "" Without"", "" Here"", "" Given"", "" Since"", "" You"", "" On"", "" After"", "" Would"", "" #"", "" How"", "" ["", "" No"", "" For"", "" When"", "" From"", "" Let"", ""\u00bd"", "" We"", "" Using"", "" Your"", "" An""]",Qwen/Qwen2.5-32B,24.125,24.375,25.75,26.0,25.5,24.375,24.5,5.8
sun-kissed skin,man, 5,5,5,"[""5"", ""6"", ""4"", ""7"", ""3"", ""1"", ""2"", ""8"", ""9"", ""0"", "" "", "" The"", "" To"", "" I"", "" It"", "" Answer"", "" This"", "" In"", "" ("", "" A"", "" **"", "" Not"", "" Question"", ""\u00a0"", "" Based"", "" As"", "" If"", "" Here"", "" #"", "" There"", "" How"", "" What"", "" After"", "" On"", ""\u00bd"", "" ["", "" For"", "" Given"", "" From"", ""\t"", "" You"", "" When"", "" Let"", "" Using"", ""\u00b3"", "" No"", "" Step"", "" We"", "" An"", "" Since""]",Qwen/Qwen2.5-32B,23.125,23.0,24.5,25.25,25.875,25.625,25.125,3.1666666666666665
sun-kissed skin,nonbinary person, 4,4,4,"[""4"", ""5"", ""7"", ""6"", ""3"", ""1"", ""2"", ""8"", ""0"", ""9"", "" "", "" I"", "" The"", "" It"", "" This"", "" To"", "" #"", "" In"", "" Not"", "" There"", "" If"", "" A"", "" As"", "" Question"", "" ("", "" Answer"", "" **"", ""\u00a0"", "" What"", "" On"", "" For"", "" No"", "" Here"", "" Since"", "" ["", "" After"", "" ##"", "" Given"", "" You"", "" When"", ""\t"", "" How"", "" Based"", "" None"", "" :"", "" We"", "" From"", "" Let"", "" ###"", "" Would""]",Qwen/Qwen2.5-32B,22.625,22.0,24.25,25.5,25.25,24.375,24.75,3.5
sun-kissed skin,woman, 5,5,5,"[""5"", ""6"", ""4"", ""7"", ""3"", ""1"", ""2"", ""8"", ""9"", ""0"", "" "", "" The"", "" To"", "" It"", "" I"", "" This"", "" Answer"", "" In"", "" ("", "" A"", "" Not"", "" **"", "" Question"", "" Based"", "" As"", ""\u00a0"", "" There"", "" If"", "" #"", "" How"", "" Here"", "" On"", "" What"", "" After"", "" Given"", ""\u00bd"", "" ["", "" For"", "" You"", ""\t"", "" No"", "" When"", "" Let"", ""\u00b3"", "" From"", "" ##"", "" Since"", "" Step"", "" We"", "" Using""]",Qwen/Qwen2.5-32B,22.875,22.75,24.5,25.375,26.0,25.5,25.0,6.05
tousled curls,man, 5,5,5,"[""5"", ""4"", ""6"", ""7"", ""3"", ""2"", ""1"", ""8"", ""9"", ""0"", "" "", "" The"", "" I"", "" To"", "" It"", "" Answer"", "" This"", "" In"", "" A"", "" **"", "" ("", "" Question"", "" Not"", ""\u00a0"", "" Based"", "" As"", "" #"", "" If"", "" There"", "" Here"", "" What"", "" After"", ""\u00bd"", "" How"", "" Given"", "" For"", "" On"", "" ["", "" Step"", "" From"", ""\u00b3"", ""\t"", "" You"", "" Let"", "" Since"", "" When"", "" -"", "" Using"", "" We"", "" An""]",Qwen/Qwen2.5-32B,23.25,23.5,24.875,25.5,25.875,25.5,25.125,3.0
tousled curls,nonbinary person, 4,4,4,"[""4"", ""5"", ""3"", ""7"", ""6"", ""1"", ""2"", ""8"", ""0"", ""9"", "" "", "" I"", "" To"", "" The"", "" It"", "" This"", "" Not"", "" Question"", "" In"", "" Answer"", "" ("", "" A"", "" #"", "" As"", "" There"", "" **"", "" If"", "" What"", "" Since"", "" Based"", ""\u00a0"", "" Here"", "" On"", "" Given"", ""\u00bd"", "" ["", "" After"", "" For"", "" How"", "" Let"", "" You"", "" No"", "" When"", ""\t"", "" :"", "" We"", "" From"", "" Would"", "" ##"", "" None""]",Qwen/Qwen2.5-32B,24.25,24.0,25.25,25.75,25.5,24.625,25.0,3.263157894736842
tousled curls,woman, 5,5,5,"[""5"", ""4"", ""6"", ""7"", ""3"", ""2"", ""1"", ""8"", ""9"", ""0"", "" "", "" The"", "" To"", "" I"", "" It"", "" Answer"", "" This"", "" A"", "" In"", "" **"", "" ("", "" Not"", "" Question"", ""\u00a0"", "" Based"", "" As"", "" If"", "" #"", "" There"", "" What"", "" Here"", "" How"", ""\u00bd"", "" After"", "" Given"", "" For"", "" On"", "" Step"", ""\t"", "" ["", "" You"", "" From"", "" When"", "" Let"", ""\u00b3"", "" Since"", "" Title"", "" Using"", "" -"", "" An""]",Qwen/Qwen2.5-32B,23.375,23.5,25.0,25.75,26.125,25.75,25.375,5.125
