text_id,attribute_text_id,text,attribute,intext_gender,llm_gender,llm_reasoning,gender_match,indomain_strct,llm_response,attribute_original,attribute_normalized
139,65.0,"In the bright light, Bella’s skin seemed more purple and black than it was white.",white skin,unknown,female,"The text uses the name 'Bella', which is typically a female name, showing the person's gender as female.",False,True,"original_sentence='In the bright light, Bella’s skin seemed more purple and black than it was white.' physical_attributes=[PhysicalAttribute(attribute='purple skin', gender='female', reasoning=""The text uses the name 'Bella', which is typically a female name, showing the person's gender as female.""), PhysicalAttribute(attribute='black skin', gender='female', reasoning=""The text uses the name 'Bella', which is typically a female name, showing the person's gender as female.""), PhysicalAttribute(attribute='white skin', gender='female', reasoning=""The text uses the name 'Bella', which is typically a female name, showing the person's gender as female."")]",white skin,white skin
140,66.0,"Deep red was seeping beneath the skin over the huge, shuddering bulge of her stomach.",a huge bulge of stomach,female,female,"The text uses the pronoun 'her' to refer to the person with the current attribute ('a huge bulge of stomach'), explicitly suggesting the person's gender as female.",True,False,"original_sentence='Deep red was seeping beneath the skin over the huge, shuddering bulge of her stomach.' physical_attributes=[PhysicalAttribute(attribute='a huge bulge of stomach', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the current attribute ('a huge bulge of stomach'), explicitly suggesting the person's gender as female.""), PhysicalAttribute(attribute='shuddering bulge of stomach', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the current attribute ('shuddering bulge of stomach'), explicitly suggesting the person's gender as female."")]",a huge bulge of stomach,a huge bulge of stomach
140,66.0,"Deep red was seeping beneath the skin over the huge, shuddering bulge of her stomach.",shuddering bulge of stomach,female,female,"The text uses the pronoun 'her' to refer to the person with the current attribute ('shuddering bulge of stomach'), explicitly suggesting the person's gender as female.",True,False,"original_sentence='Deep red was seeping beneath the skin over the huge, shuddering bulge of her stomach.' physical_attributes=[PhysicalAttribute(attribute='a huge bulge of stomach', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the current attribute ('a huge bulge of stomach'), explicitly suggesting the person's gender as female.""), PhysicalAttribute(attribute='shuddering bulge of stomach', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the current attribute ('shuddering bulge of stomach'), explicitly suggesting the person's gender as female."")]",shuddering bulge of stomach,shuddering bulge of stomach
141,,"“He’s dying!” Her hand came down on Bella’s stomach, and vivid red spouted out from where she pierced the skin.",,evidence for both,,,False,False,"original_sentence='“He’s dying!” Her hand came down on Bella’s stomach, and vivid red spouted out from where she pierced the skin.' physical_attributes=[]",,
142,67.0,"I wheeled back to the operating table, where Bella was turning blue, her eyes wide and staring.",wide eyes,female,female,"The text refers to 'Bella', which is a common female name, and the pronoun 'her' is used, indicating that the person with 'wide eyes' is female.",True,True,"original_sentence='I wheeled back to the operating table, where Bella was turning blue, her eyes wide and staring.' physical_attributes=[PhysicalAttribute(attribute='wide eyes', gender='female', reasoning=""The text refers to 'Bella', which is a common female name, and the pronoun 'her' is used, indicating that the person with 'wide eyes' is female."")]",wide eyes,wide eyes
143,68.0,"Her mouth looked clear, so I pressed mine to hers and blew a lungful of air into it.",a clear mouth,female,female,"The text uses the pronoun 'her' to refer to the person with the current attribute ('a clear mouth'), explicitly suggesting the person's gender as female.",True,True,"original_sentence='Her mouth looked clear, so I pressed mine to hers and blew a lungful of air into it.' physical_attributes=[PhysicalAttribute(attribute='a clear mouth', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the current attribute ('a clear mouth'), explicitly suggesting the person's gender as female."")]",a clear mouth,a clear mouth
144,,"I wanted to sprint away, to take the stairs ten at a time and race out the door, but my feet were heavy as iron and my body was more tired than it had ever been before.",,unknown,,,False,False,"original_sentence='I wanted to sprint away, to take the stairs ten at a time and race out the door, but my feet were heavy as iron and my body was more tired than it had ever been before.' physical_attributes=[]",,
145,69.0,"Warm brown eyes, the color of milk chocolate—the exact same color that Bella’s had been.",warm brown eyes,unknown,unknown,"The text describes 'warm brown eyes' with no explicit reference to the person's gender, leaving it unclear.",True,False,"original_sentence='Warm brown eyes, the color of milk chocolate—the exact same color that Bella’s had been.' physical_attributes=[PhysicalAttribute(attribute='warm brown eyes', gender='unknown', reasoning=""The text describes 'warm brown eyes' with no explicit reference to the person's gender, leaving it unclear."")]",warm brown eyes,warm brown eyes
146,,"Everything inside me came undone as I stared at the tiny porcelain face of the  halfvampire, half-human baby.",,unknown,,,False,False,"original_sentence='Everything inside me came undone as I stared at the tiny porcelain face of the halfvampire, half-human baby.' physical_attributes=[]",,
147,,And more red in his hands.,,male,,,False,False,original_sentence='And more red in his hands.' physical_attributes=[],,
148,70.0,"He touched the warm body to my weak arms, almost like I was holding her.",a warm body,evidence for both,unknown,The attribute 'a warm body' does not provide specific gender clues and can refer to any gender.,False,True,"original_sentence='He touched the warm body to my weak arms, almost like I was holding her.' physical_attributes=[PhysicalAttribute(attribute='a warm body', gender='unknown', reasoning=""The attribute 'a warm body' does not provide specific gender clues and can refer to any gender.""), PhysicalAttribute(attribute='weak arms', gender='unknown', reasoning=""The attribute 'weak arms' does not provide specific gender clues and can refer to any gender."")]",a warm body,a warm body
148,70.0,"He touched the warm body to my weak arms, almost like I was holding her.",weak arms,evidence for both,unknown,The attribute 'weak arms' does not provide specific gender clues and can refer to any gender.,False,True,"original_sentence='He touched the warm body to my weak arms, almost like I was holding her.' physical_attributes=[PhysicalAttribute(attribute='a warm body', gender='unknown', reasoning=""The attribute 'a warm body' does not provide specific gender clues and can refer to any gender.""), PhysicalAttribute(attribute='weak arms', gender='unknown', reasoning=""The attribute 'weak arms' does not provide specific gender clues and can refer to any gender."")]",weak arms,weak arms
149,,"The little, perfectly round head was covered in a thick layer of matted, bloody curls.",,unknown,,,False,False,"original_sentence='The little, perfectly round head was covered in a thick layer of matted, bloody curls.' physical_attributes=[]",,
150,71.0,Her tiny face was so absolutely perfect that it stunned me.,a tiny face,female,female,"The text uses the pronoun 'her' to refer to the person with the current attribute ('a tiny face'), explicitly suggesting the person's gender as female.",True,True,"original_sentence='Her tiny face was so absolutely perfect that it stunned me.' physical_attributes=[PhysicalAttribute(attribute='a tiny face', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the current attribute ('a tiny face'), explicitly suggesting the person's gender as female.""), PhysicalAttribute(attribute='a perfect face', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the current attribute ('a perfect face'), explicitly suggesting the person's gender as female."")]",a tiny face,a tiny face
150,71.0,Her tiny face was so absolutely perfect that it stunned me.,a perfect face,female,female,"The text uses the pronoun 'her' to refer to the person with the current attribute ('a perfect face'), explicitly suggesting the person's gender as female.",True,True,"original_sentence='Her tiny face was so absolutely perfect that it stunned me.' physical_attributes=[PhysicalAttribute(attribute='a tiny face', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the current attribute ('a tiny face'), explicitly suggesting the person's gender as female.""), PhysicalAttribute(attribute='a perfect face', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the current attribute ('a perfect face'), explicitly suggesting the person's gender as female."")]",a perfect face,a perfect face
151,,"“So… beautiful.” The impossible face suddenly smiled—a wide, deliberate smile.",,unknown,,,False,False,"original_sentence='“So… beautiful.” The impossible face suddenly smiled—a wide, deliberate smile.' physical_attributes=[]",,
152,72.0,"Her skin was warm and silky, but it didn’t give the way mine did.",warm skin,female,female,"The text uses the pronoun 'her' to refer to the person with the current attribute ('warm skin'), explicitly suggesting the person's gender as female.",True,True,"original_sentence='Her skin was warm and silky, but it didn’t give the way mine did.' physical_attributes=[PhysicalAttribute(attribute='warm skin', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the current attribute ('warm skin'), explicitly suggesting the person's gender as female.""), PhysicalAttribute(attribute='silky skin', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the current attribute ('silky skin'), explicitly suggesting the person's gender as female."")]",warm skin,warm skin
152,72.0,"Her skin was warm and silky, but it didn’t give the way mine did.",silky skin,female,female,"The text uses the pronoun 'her' to refer to the person with the current attribute ('silky skin'), explicitly suggesting the person's gender as female.",True,False,"original_sentence='Her skin was warm and silky, but it didn’t give the way mine did.' physical_attributes=[PhysicalAttribute(attribute='warm skin', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the current attribute ('warm skin'), explicitly suggesting the person's gender as female.""), PhysicalAttribute(attribute='silky skin', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the current attribute ('silky skin'), explicitly suggesting the person's gender as female."")]",silky skin,silky skin
153,,"The skin was perfectly smooth, but it was the wrong temperature.",,unknown,,,False,False,"original_sentence='The skin was perfectly smooth, but it was the wrong temperature.' physical_attributes=[]",,
154,,"Air hissed up my throat, spitting through my clenched teeth with a low, menacing sound like a swarm of bees.",,unknown,,,False,False,"original_sentence='Air hissed up my throat, spitting through my clenched teeth with a low, menacing sound like a swarm of bees.' physical_attributes=[]",,
155,73.0,"Alice was peeking around Jasper’s elbow with a huge grin on her face; the light sparkled off her teeth, another eight-color rainbow.",a huge grin,female,female,"The text uses the pronoun 'her' to refer to the person with the current attribute ('a huge grin'), explicitly suggesting the person's gender as female.",True,True,"original_sentence='Alice was peeking around Jasper’s elbow with a huge grin on her face; the light sparkled off her teeth, another eight-color rainbow.' physical_attributes=[PhysicalAttribute(attribute='a huge grin', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the current attribute ('a huge grin'), explicitly suggesting the person's gender as female.""), PhysicalAttribute(attribute='sparkling teeth', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the current attribute ('sparkling teeth'), explicitly suggesting the person's gender as female."")]",a huge grin,a huge grin
155,73.0,"Alice was peeking around Jasper’s elbow with a huge grin on her face; the light sparkled off her teeth, another eight-color rainbow.",sparkling teeth,female,female,"The text uses the pronoun 'her' to refer to the person with the current attribute ('sparkling teeth'), explicitly suggesting the person's gender as female.",True,False,"original_sentence='Alice was peeking around Jasper’s elbow with a huge grin on her face; the light sparkled off her teeth, another eight-color rainbow.' physical_attributes=[PhysicalAttribute(attribute='a huge grin', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the current attribute ('a huge grin'), explicitly suggesting the person's gender as female.""), PhysicalAttribute(attribute='sparkling teeth', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the current attribute ('sparkling teeth'), explicitly suggesting the person's gender as female."")]",sparkling teeth,sparkling teeth
156,,"He moved slowly around the table—each step taking nearly half a second, each step flowing sinuously like river water weaving over smooth stones—his hand still outstretched.",,male,,,False,False,"original_sentence='He moved slowly around the table—each step taking nearly half a second, each step flowing sinuously like river water weaving over smooth stones—his hand still outstretched.' physical_attributes=[]",,
157,74.0,I pressed my face into his smooth chest.,a smooth chest,male,male,"The text uses the pronoun 'his' to refer to the person with the current attribute ('a smooth chest'), explicitly suggesting the person's gender as male.",True,True,"original_sentence='I pressed my face into his smooth chest.' physical_attributes=[PhysicalAttribute(attribute='a smooth chest', gender='male', reasoning=""The text uses the pronoun 'his' to refer to the person with the current attribute ('a smooth chest'), explicitly suggesting the person's gender as male."")]",a smooth chest,a smooth chest
158,,"I remembered Edward saying once—his voice in my head a weak shadow compared to the crystal, musical clarity I was hearing now —that his kind, our kind, were easily distracted.",,male,,,False,False,"original_sentence='I remembered Edward saying once—his voice in my head a weak shadow compared to the crystal, musical clarity I was hearing now —that his kind, our kind, were easily distracted.' physical_attributes=[]",,
159,75.0,I refused to let myself be sidetracked by the pearly color of my hand or by the smooth silk of his skin or by the charge that zinged in my fingertips.,a pearly color hand,male,unknown,"The attribute does not provide any clues about the person's gender as it uses the pronoun 'my', which does not specify gender.",False,False,"original_sentence='I refused to let myself be sidetracked by the pearly color of my hand or by the smooth silk of his skin or by the charge that zinged in my fingertips.' physical_attributes=[PhysicalAttribute(attribute='a pearly color hand', gender='unknown', reasoning=""The attribute does not provide any clues about the person's gender as it uses the pronoun 'my', which does not specify gender.""), PhysicalAttribute(attribute='smooth silk skin', gender='male', reasoning=""The text uses the pronoun 'his' to describe the person whose skin is being referred to, explicitly suggesting the person's gender as male.""), PhysicalAttribute(attribute='a zing in fingertips', gender='unknown', reasoning=""The attribute does not provide any clues about the person's gender, as it refers to fingertips without any specific gender reference."")]",a pearly color hand,a pearly color hand
159,75.0,I refused to let myself be sidetracked by the pearly color of my hand or by the smooth silk of his skin or by the charge that zinged in my fingertips.,smooth silk skin,male,male,"The text uses the pronoun 'his' to describe the person whose skin is being referred to, explicitly suggesting the person's gender as male.",True,False,"original_sentence='I refused to let myself be sidetracked by the pearly color of my hand or by the smooth silk of his skin or by the charge that zinged in my fingertips.' physical_attributes=[PhysicalAttribute(attribute='a pearly color hand', gender='unknown', reasoning=""The attribute does not provide any clues about the person's gender as it uses the pronoun 'my', which does not specify gender.""), PhysicalAttribute(attribute='smooth silk skin', gender='male', reasoning=""The text uses the pronoun 'his' to describe the person whose skin is being referred to, explicitly suggesting the person's gender as male.""), PhysicalAttribute(attribute='a zing in fingertips', gender='unknown', reasoning=""The attribute does not provide any clues about the person's gender, as it refers to fingertips without any specific gender reference."")]",smooth silk skin,smooth silk skin
159,75.0,I refused to let myself be sidetracked by the pearly color of my hand or by the smooth silk of his skin or by the charge that zinged in my fingertips.,a zing in fingertips,male,unknown,"The attribute does not provide any clues about the person's gender, as it refers to fingertips without any specific gender reference.",False,False,"original_sentence='I refused to let myself be sidetracked by the pearly color of my hand or by the smooth silk of his skin or by the charge that zinged in my fingertips.' physical_attributes=[PhysicalAttribute(attribute='a pearly color hand', gender='unknown', reasoning=""The attribute does not provide any clues about the person's gender as it uses the pronoun 'my', which does not specify gender.""), PhysicalAttribute(attribute='smooth silk skin', gender='male', reasoning=""The text uses the pronoun 'his' to describe the person whose skin is being referred to, explicitly suggesting the person's gender as male.""), PhysicalAttribute(attribute='a zing in fingertips', gender='unknown', reasoning=""The attribute does not provide any clues about the person's gender, as it refers to fingertips without any specific gender reference."")]",a zing in fingertips,a zing in fingertips
160,,"“You’ve been holding out on me,” I accused in my singing voice, my eyes narrowing a tiny bit.",,unknown,,,False,False,"original_sentence='“You’ve been holding out on me,” I accused in my singing voice, my eyes narrowing a tiny bit.' physical_attributes=[]",,
161,76.0,"Don’t worry, I’ll show you.” When I didn’t move, he grinned his crooked smile and raised his eyebrows.",a crooked smile,male,male,"The text uses the pronoun 'he' to refer to the person with the current attribute ('a crooked smile'), explicitly suggesting the person's gender as male.",True,True,"original_sentence='Don’t worry, I’ll show you.” When I didn’t move, he grinned his crooked smile and raised his eyebrows.' physical_attributes=[PhysicalAttribute(attribute='a crooked smile', gender='male', reasoning=""The text uses the pronoun 'he' to refer to the person with the current attribute ('a crooked smile'), explicitly suggesting the person's gender as male.""), PhysicalAttribute(attribute='raised eyebrows', gender='male', reasoning=""The text uses the pronoun 'he' to refer to the person whose eyebrows are being described, explicitly suggesting the person's gender as male."")]",a crooked smile,a crooked smile
161,76.0,"Don’t worry, I’ll show you.” When I didn’t move, he grinned his crooked smile and raised his eyebrows.",raised eyebrows,male,male,"The text uses the pronoun 'he' to refer to the person whose eyebrows are being described, explicitly suggesting the person's gender as male.",True,False,"original_sentence='Don’t worry, I’ll show you.” When I didn’t move, he grinned his crooked smile and raised his eyebrows.' physical_attributes=[PhysicalAttribute(attribute='a crooked smile', gender='male', reasoning=""The text uses the pronoun 'he' to refer to the person with the current attribute ('a crooked smile'), explicitly suggesting the person's gender as male.""), PhysicalAttribute(attribute='raised eyebrows', gender='male', reasoning=""The text uses the pronoun 'he' to refer to the person whose eyebrows are being described, explicitly suggesting the person's gender as male."")]",raised eyebrows,raised eyebrows
162,,"Before I could ask, he pulled my hands away from my flat stomach, tugging gently again.",,male,,,False,False,"original_sentence='Before I could ask, he pulled my hands away from my flat stomach, tugging gently again.' physical_attributes=[]",,
163,77.0,"She was fluid even in stillness, and her flawless face was pale as the moon against the frame of her dark, heavy hair.",a flawless face,female,female,"The text uses the pronoun 'her' to refer to the person with the current attribute ('a flawless face'), explicitly suggesting the person's gender as female.",True,True,"original_sentence='She was fluid even in stillness, and her flawless face was pale as the moon against the frame of her dark, heavy hair.' physical_attributes=[PhysicalAttribute(attribute='a flawless face', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the current attribute ('a flawless face'), explicitly suggesting the person's gender as female.""), PhysicalAttribute(attribute='a pale face', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the current attribute ('a pale face'), explicitly suggesting the person's gender as female.""), PhysicalAttribute(attribute='dark heavy hair', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the current attribute ('dark heavy hair'), explicitly suggesting the person's gender as female."")]",a flawless face,a flawless face
163,77.0,"She was fluid even in stillness, and her flawless face was pale as the moon against the frame of her dark, heavy hair.",a pale face,female,female,"The text uses the pronoun 'her' to refer to the person with the current attribute ('a pale face'), explicitly suggesting the person's gender as female.",True,True,"original_sentence='She was fluid even in stillness, and her flawless face was pale as the moon against the frame of her dark, heavy hair.' physical_attributes=[PhysicalAttribute(attribute='a flawless face', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the current attribute ('a flawless face'), explicitly suggesting the person's gender as female.""), PhysicalAttribute(attribute='a pale face', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the current attribute ('a pale face'), explicitly suggesting the person's gender as female.""), PhysicalAttribute(attribute='dark heavy hair', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the current attribute ('dark heavy hair'), explicitly suggesting the person's gender as female."")]",a pale face,a pale face
163,77.0,"She was fluid even in stillness, and her flawless face was pale as the moon against the frame of her dark, heavy hair.",dark heavy hair,female,female,"The text uses the pronoun 'her' to refer to the person with the current attribute ('dark heavy hair'), explicitly suggesting the person's gender as female.",True,False,"original_sentence='She was fluid even in stillness, and her flawless face was pale as the moon against the frame of her dark, heavy hair.' physical_attributes=[PhysicalAttribute(attribute='a flawless face', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the current attribute ('a flawless face'), explicitly suggesting the person's gender as female.""), PhysicalAttribute(attribute='a pale face', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the current attribute ('a pale face'), explicitly suggesting the person's gender as female.""), PhysicalAttribute(attribute='dark heavy hair', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the current attribute ('dark heavy hair'), explicitly suggesting the person's gender as female."")]",dark heavy hair,dark heavy hair
164,78.0,"They’ll turn amber first, then gold.” My eyes would blaze like vicious red flames for months?",vicious red eyes,unknown,unknown,"The phrase 'eyes would blaze like vicious red flames' has no explicit pronouns or identifiers for gender in the text, making the gender of the person with the 'vicious red eyes' unknown.",True,False,"original_sentence='They’ll turn amber first, then gold.” My eyes would blaze like vicious red flames for months?' physical_attributes=[PhysicalAttribute(attribute='vicious red eyes', gender='unknown', reasoning=""The phrase 'eyes would blaze like vicious red flames' has no explicit pronouns or identifiers for gender in the text, making the gender of the person with the 'vicious red eyes' unknown."")]",vicious red eyes,vicious red eyes
165,79.0,"I stared at the beautiful woman with the terrifying eyes, looking for pieces of me.",terrifying eyes,unknown,unknown,"The attribute 'terrifying eyes' provides a description but does not indicate any specific gender; it is used in the context of describing the 'woman', but the expression doesn't gender the attribute explicitly.",True,False,"original_sentence='I stared at the beautiful woman with the terrifying eyes, looking for pieces of me.' physical_attributes=[PhysicalAttribute(attribute='beautiful woman', gender='female', reasoning=""The term 'beautiful woman' directly refers to the gender of the person being described, explicitly suggesting that the gender is female.""), PhysicalAttribute(attribute='terrifying eyes', gender='unknown', reasoning=""The attribute 'terrifying eyes' provides a description but does not indicate any specific gender; it is used in the context of describing the 'woman', but the expression doesn't gender the attribute explicitly."")]",terrifying eyes,terrifying eyes
168,,She’d lost her mind —to place my silly shoes exactly right so that landing was no different than stepping one foot forward on a flat surface.,,female,,,False,False,original_sentence='She’d lost her mind —to place my silly shoes exactly right so that landing was no different than stepping one foot forward on a flat surface.' physical_attributes=[],,
169,,"I absorbed the impact in the balls of my feet, not wanting to snap off the thin heels.",,unknown,,,False,False,"original_sentence='I absorbed the impact in the balls of my feet, not wanting to snap off the thin heels.' physical_attributes=[]",,
170,,It wouldn’t be good to let any emotion take too strong a hold on my frame of mind.,,unknown,,,False,False,original_sentence='It wouldn’t be good to let any emotion take too strong a hold on my frame of mind.' physical_attributes=[],,
171,,It was simple to position my right foot just so against the flat stone and exert the adequate pressure to send my body wheeling up into the air.,,unknown,,,False,False,original_sentence='It was simple to position my right foot just so against the flat stone and exert the adequate pressure to send my body wheeling up into the air.' physical_attributes=[],,
172,,"It was a simple matter to reach out with one sure hand as I fell back toward the earth again deep inside the forest and catch myself on a convenient branch; I swung lightly from the limb and landed on my toes, still fifteen feet from the ground on the wide bough of a Sitka spruce.",,unknown,,,False,False,"original_sentence='It was a simple matter to reach out with one sure hand as I fell back toward the earth again deep inside the forest and catch myself on a convenient branch; I swung lightly from the limb and landed on my toes, still fifteen feet from the ground on the wide bough of a Sitka spruce.' physical_attributes=[]",,
173,82.0,"When he reached my tree, his eyes were wide.",wide eyes,male,male,"The text uses the pronoun 'he' to refer to the person with the current attribute ('wide eyes'), explicitly suggesting the person's gender as male.",True,True,"original_sentence='When he reached my tree, his eyes were wide.' physical_attributes=[PhysicalAttribute(attribute='wide eyes', gender='male', reasoning=""The text uses the pronoun 'he' to refer to the person with the current attribute ('wide eyes'), explicitly suggesting the person's gender as male."")]",wide eyes,wide eyes
174,,It was hard not to become sidetracked with everything fresh in my strong new eyes.,,unknown,,,False,False,original_sentence='It was hard not to become sidetracked with everything fresh in my strong new eyes.' physical_attributes=[],,
175,,"As soon as I’d started to think about the dry burn in my throat, it was all I could think about.",,unknown,,,False,False,"original_sentence='As soon as I’d started to think about the dry burn in my throat, it was all I could think about.' physical_attributes=[]",,
176,83.0,"“What do you hear?” Everything, I could have said; his perfect voice, his breath, his lips brushing together as he spoke, the whisper of birds preening their feathers in the treetops, their fluttering heartbeats, the maple leaves scraping together, the faint clicking of ants following each other in a long line up the bark of the nearest tree.",a perfect voice,male,male,"The text uses the pronoun 'his' to refer to the person with the attribute 'a perfect voice,' which explicitly suggests the person’s gender as male.",True,True,"original_sentence='“What do you hear?” Everything, I could have said; his perfect voice, his breath, his lips brushing together as he spoke, the whisper of birds preening their feathers in the treetops, their fluttering heartbeats, the maple leaves scraping together, the faint clicking of ants following each other in a long line up the bark of the nearest tree.' physical_attributes=[PhysicalAttribute(attribute='a perfect voice', gender='male', reasoning=""The text uses the pronoun 'his' to refer to the person with the attribute 'a perfect voice,' which explicitly suggests the person’s gender as male.""), PhysicalAttribute(attribute='breath', gender='male', reasoning=""The text uses the pronoun 'his' to refer to the person whose 'breath' is mentioned, explicitly suggesting the person’s gender as male.""), PhysicalAttribute(attribute='lips brushing together', gender='male', reasoning=""The text uses the pronoun 'his' to refer to the person whose 'lips brushing together' is described, suggesting the person’s gender as male."")]",a perfect voice,a perfect voice
176,83.0,"“What do you hear?” Everything, I could have said; his perfect voice, his breath, his lips brushing together as he spoke, the whisper of birds preening their feathers in the treetops, their fluttering heartbeats, the maple leaves scraping together, the faint clicking of ants following each other in a long line up the bark of the nearest tree.",lips brushing together,male,male,"The text uses the pronoun 'his' to refer to the person whose 'lips brushing together' is described, suggesting the person’s gender as male.",True,False,"original_sentence='“What do you hear?” Everything, I could have said; his perfect voice, his breath, his lips brushing together as he spoke, the whisper of birds preening their feathers in the treetops, their fluttering heartbeats, the maple leaves scraping together, the faint clicking of ants following each other in a long line up the bark of the nearest tree.' physical_attributes=[PhysicalAttribute(attribute='a perfect voice', gender='male', reasoning=""The text uses the pronoun 'his' to refer to the person with the attribute 'a perfect voice,' which explicitly suggests the person’s gender as male.""), PhysicalAttribute(attribute='breath', gender='male', reasoning=""The text uses the pronoun 'his' to refer to the person whose 'breath' is mentioned, explicitly suggesting the person’s gender as male.""), PhysicalAttribute(attribute='lips brushing together', gender='male', reasoning=""The text uses the pronoun 'his' to refer to the person whose 'lips brushing together' is described, suggesting the person’s gender as male."")]",lips brushing together,lips brushing together
177,,"And there, near the noise of the water, was the splash of lapping tongues, the loud thudding of heavy hearts, pumping thick streams of blood.",,unknown,,,False,False,"original_sentence='And there, near the noise of the water, was the splash of lapping tongues, the loud thudding of heavy hearts, pumping thick streams of blood.' physical_attributes=[]",,
178,,My body shifted forward automatically into a low crouch as I hesitated at the fern-fringed edge of the trees.,,unknown,,,False,False,original_sentence='My body shifted forward automatically into a low crouch as I hesitated at the fern-fringed edge of the trees.' physical_attributes=[],,
179,84.0,"His smooth spring was like the sinuous strike of a snake; his hands were so sure, so strong, so completely inescapable; his full lips were perfect as they parted gracefully over his gleaming teeth.",smooth spring,male,male,The use of the pronoun 'his' indicates that the subject of the sentence is male.,True,True,"original_sentence='His smooth spring was like the sinuous strike of a snake; his hands were so sure, so strong, so completely inescapable; his full lips were perfect as they parted gracefully over his gleaming teeth.' physical_attributes=[PhysicalAttribute(attribute='smooth spring', gender='male', reasoning=""The use of the pronoun 'his' indicates that the subject of the sentence is male.""), PhysicalAttribute(attribute='sure hands', gender='male', reasoning=""The use of the pronoun 'his' indicates that the subject of the sentence is male.""), PhysicalAttribute(attribute='strong hands', gender='male', reasoning=""The use of the pronoun 'his' indicates that the subject of the sentence is male.""), PhysicalAttribute(attribute='full lips', gender='male', reasoning=""The use of the pronoun 'his' indicates that the subject of the sentence is male.""), PhysicalAttribute(attribute='gleaming teeth', gender='male', reasoning=""The use of the pronoun 'his' indicates that the subject of the sentence is male."")]",smooth spring,smooth spring
179,84.0,"His smooth spring was like the sinuous strike of a snake; his hands were so sure, so strong, so completely inescapable; his full lips were perfect as they parted gracefully over his gleaming teeth.",sure hands,male,male,The use of the pronoun 'his' indicates that the subject of the sentence is male.,True,True,"original_sentence='His smooth spring was like the sinuous strike of a snake; his hands were so sure, so strong, so completely inescapable; his full lips were perfect as they parted gracefully over his gleaming teeth.' physical_attributes=[PhysicalAttribute(attribute='smooth spring', gender='male', reasoning=""The use of the pronoun 'his' indicates that the subject of the sentence is male.""), PhysicalAttribute(attribute='sure hands', gender='male', reasoning=""The use of the pronoun 'his' indicates that the subject of the sentence is male.""), PhysicalAttribute(attribute='strong hands', gender='male', reasoning=""The use of the pronoun 'his' indicates that the subject of the sentence is male.""), PhysicalAttribute(attribute='full lips', gender='male', reasoning=""The use of the pronoun 'his' indicates that the subject of the sentence is male.""), PhysicalAttribute(attribute='gleaming teeth', gender='male', reasoning=""The use of the pronoun 'his' indicates that the subject of the sentence is male."")]",sure hands,sure hands
179,84.0,"His smooth spring was like the sinuous strike of a snake; his hands were so sure, so strong, so completely inescapable; his full lips were perfect as they parted gracefully over his gleaming teeth.",strong hands,male,male,The use of the pronoun 'his' indicates that the subject of the sentence is male.,True,True,"original_sentence='His smooth spring was like the sinuous strike of a snake; his hands were so sure, so strong, so completely inescapable; his full lips were perfect as they parted gracefully over his gleaming teeth.' physical_attributes=[PhysicalAttribute(attribute='smooth spring', gender='male', reasoning=""The use of the pronoun 'his' indicates that the subject of the sentence is male.""), PhysicalAttribute(attribute='sure hands', gender='male', reasoning=""The use of the pronoun 'his' indicates that the subject of the sentence is male.""), PhysicalAttribute(attribute='strong hands', gender='male', reasoning=""The use of the pronoun 'his' indicates that the subject of the sentence is male.""), PhysicalAttribute(attribute='full lips', gender='male', reasoning=""The use of the pronoun 'his' indicates that the subject of the sentence is male.""), PhysicalAttribute(attribute='gleaming teeth', gender='male', reasoning=""The use of the pronoun 'his' indicates that the subject of the sentence is male."")]",strong hands,strong hands
